annual_return,annual_volatility,sharpe_ratio
0.17122560063018716,0.2187463807251903,0.6913284696589835
0.15592978175452518,0.19651177504747866,0.6917131643723822
0.0943727598185044,0.2325090809036135,0.3198703445451044
0.06772154474714544,0.1081823688819272,0.44112127734261264
0.15249318855037233,0.2079836003525936,0.6370367102298319
0.14702321739222832,0.21715210700748167,0.5849504254999097
0.2532736558343248,0.30327889947925596,0.7691720598922859
0.09124695969764078,0.16058331517684207,0.44367597978146234
0.14427414647790432,0.16319413705328947,0.761511097897615
0.20992303383463792,0.20473752644850537,0.9276415375781464
0.1467756261353593,0.18082983422553017,0.701076936105827
0.18436358256943047,0.2075581295672852,0.7918918083916722
0.17754333625006707,0.18645606616123725,0.8449354289917927
0.13494134846338454,0.1560774493994294,0.736437896093686
0.1123043758535406,0.14260730991384815,0.6472625835891825
0.1862990924328534,0.21271080619892505,0.7818083876628822
0.18489422573464454,0.24356258472099984,0.6770096725797616
0.12255899352156283,0.15747818772775707,0.6512584060140654
0.14328430052181823,0.17922450631671533,0.6878763571760507
0.20787545358453335,0.21674571171851464,0.8668012487763782
0.1665136603098574,0.17895878704347673,0.8187005663726531
0.10365370265266541,0.14114745121514574,0.5926688858529596
0.1049093074988342,0.1509358143781776,0.5625524190440943
0.132417874512178,0.19212862490991459,0.5851177801584152
0.1890149133130695,0.2224342101990697,0.7598422615019872
0.0741028225496944,0.13024843350658583,0.4153817523414496
0.11437964110300446,0.11345074295498514,0.8318997182808429
0.1481215159900845,0.18895370399552458,0.6780577108619109
0.22382584726452642,0.2663422923035699,0.7652778141302888
0.23479330943278082,0.3216191385119617,0.6678498998118304
0.25851695907887795,0.3093943812411618,0.770915613018074
0.14790034686744805,0.18696964268897898,0.684070125117628
0.19695275794123068,0.23272511467622403,0.7603509324183342
0.13666850593030128,0.1947767290253886,0.5989858568530221
0.15251356455079176,0.2359553769402371,0.5616043434532746
0.20832338833844236,0.21856086569859365,0.8616519143831985
0.2630136680180249,0.3088571792511247,0.786815668676544
0.10979635715790749,0.19007819720092506,0.4724179757607174
0.1781598191372085,0.19474531681622034,0.8121367010148065
0.18708392290526674,0.20523916700411363,0.8140937489866048
0.14082270506108852,0.1784612648917531,0.6770248161940036
0.1274622264200941,0.16852995056719636,0.6376446801202064
0.08456959297844752,0.12824107418699265,0.5035016541135362
0.09873576543424621,0.11454063118953113,0.6874046756732257
0.0872319091656027,0.19701706544122702,0.34124916547221096
0.30837298734362967,0.44812034454965155,0.6435168383917862
0.2073869613221506,0.2399267485240881,0.7810173833258003
0.07347290534282333,0.1300427549872323,0.41119480549357273
0.09401737019515893,0.1372624417294062,0.5392397895782292
0.09087815988180416,0.13540460279667857,0.5234545829157203
0.1584096809037645,0.2004518843536671,0.6904883002225188
0.09839921133867302,0.122578243596564,0.6395850441184706
0.16014976145556273,0.16888279951682733,0.8298640350380877
0.19484928720888273,0.21127178853597703,0.8276035736740498
0.10707456546868772,0.13516450542295919,0.6442117713982116
0.13838228033344444,0.15666330294763564,0.7556478007680806
0.260123583567951,0.3657375557141966,0.656546148505444
0.19355151006810978,0.237790427149389,0.72985070151322
0.09265796491036998,0.18886973020824613,0.3846988335836449
